player_name,minutes_played,goals_scored,assists,yellow_cards,red_cards,player_ratings,month,day,opponent,team,score
Morten Hjulmand,80.0,0.0,0.0,0.0,0.0,6.6,May,4,Portimonense,Sporting CP,3.0
Morten Hjulmand,90.0,0.0,0.0,1.0,0.0,7.9,Apr,28,FC Porto,Sporting CP,2.0
Morten Hjulmand,90.0,0.0,0.0,0.0,0.0,7.3,Apr,21,Vitoria de Guimaraes,Sporting CP,3.0
Morten Hjulmand,90.0,0.0,0.0,1.0,0.0,6.9,Apr,16,Famalicao,Sporting CP,1.0
Morten Hjulmand,80.0,0.0,0.0,1.0,0.0,7.5,Apr,6,Benfica,Sporting CP,2.0
Morten Hjulmand,90.0,1.0,0.0,0.0,0.0,7.1,Apr,2,Benfica,Sporting CP,2.0
Morten Hjulmand,10.0,0.0,0.0,0.0,0.0,6.4,Mar,29,Estrela da Amadora,Sporting CP,2.0
Morten Hjulmand,45.0,0.0,0.0,1.0,0.0,7.2,Mar,17,Boavista,Sporting CP,6.0
Morten Hjulmand,90.0,0.0,0.0,0.0,0.0,6.9,Mar,14,Atalanta,Sporting CP,1.0
Morten Hjulmand,90.0,1.0,0.0,0.0,0.0,8.4,Mar,10,Arouca,Sporting CP,3.0
Morten Hjulmand,45.0,0.0,0.0,0.0,0.0,6.8,Mar,6,Atalanta,Sporting CP,1.0
Morten Hjulmand,55.0,0.0,0.0,0.0,0.0,7.1,Mar,3,Farense,Sporting CP,3.0
Morten Hjulmand,92.0,0.0,1.0,1.0,0.0,7.1,Feb,29,Benfica,Sporting CP,2.0
Morten Hjulmand,90.0,1.0,0.0,0.0,0.0,7.8,Feb,25,Rio Ave,Sporting CP,3.0
Morten Hjulmand,63.0,0.0,0.0,0.0,0.0,6.5,Feb,22,Young Boys,Sporting CP,1.0
Morten Hjulmand,90.0,0.0,0.0,0.0,0.0,7.2,Feb,19,Moreirense,Sporting CP,2.0
Morten Hjulmand,60.0,0.0,0.0,0.0,0.0,6.7,Feb,15,Young Boys,Sporting CP,3.0
Alexander Bah,52.0,0.0,0.0,0.0,0.0,6.7,Apr,27,Braga,Benfica,3.0
Alexander Bah,90.0,0.0,2.0,0.0,0.0,8.9,Apr,22,Farense,Benfica,3.0
Alexander Bah,120.0,0.0,0.0,0.0,0.0,7.1,Apr,18,Marseille,Benfica,0.0
Alexander Bah,90.0,0.0,0.0,0.0,0.0,7.8,Apr,14,Moreirense,Benfica,3.0
Alexander Bah,90.0,0.0,0.0,0.0,0.0,7.8,Apr,11,Marseille,Benfica,2.0
Alexander Bah,90.0,1.0,0.0,1.0,0.0,7.8,Apr,6,Sporting CP,Benfica,1.0
Alexander Bah,90.0,0.0,1.0,0.0,0.0,7.3,Apr,2,Sporting CP,Benfica,2.0
Alexander Bah,90.0,0.0,0.0,0.0,0.0,7.9,Mar,29,Chaves,Benfica,1.0
Alexander Bah,89.0,0.0,0.0,0.0,0.0,7.7,Mar,17,Casa Pia AC,Benfica,1.0
Alexander Bah,90.0,0.0,0.0,0.0,0.0,7.5,Mar,14,Rangers,Benfica,1.0
Alexander Bah,84.0,0.0,0.0,0.0,0.0,7.1,Mar,10,Estoril,Benfica,3.0
Alexander Bah,84.0,0.0,0.0,1.0,0.0,7.4,Mar,7,Rangers,Benfica,2.0
Alexander Bah,46.0,0.0,0.0,0.0,0.0,7.3,Feb,29,Sporting CP,Benfica,1.0
Alexander Bah,90.0,0.0,1.0,0.0,0.0,8.5,Feb,25,Portimonense,Benfica,4.0
Alexander Bah,90.0,0.0,0.0,1.0,0.0,6.5,Feb,22,Toulouse,Benfica,0.0
Alexander Bah,90.0,0.0,0.0,0.0,0.0,7.7,Feb,18,Vizela,Benfica,6.0
Alexander Bah,31.0,0.0,0.0,0.0,0.0,6.4,Feb,15,Toulouse,Benfica,2.0
Alexander Bah,90.0,0.0,0.0,0.0,0.0,7.0,Feb,11,Vitoria de Guimaraes,Benfica,2.0
Alexander Bah,6.0,0.0,0.0,0.0,0.0,7.3,Feb,8,Vizela,Benfica,2.0
Matheus Nunes,90.0,0.0,0.0,0.0,0.0,7.4,Aug,24,Casa Pia AC,Santa Clara,2.0
Matheus Nunes,90.0,0.0,0.0,0.0,0.0,7.1,Aug,16,FC Porto,Santa Clara,0.0
Matheus Nunes,90.0,0.0,1.0,0.0,0.0,8.5,Aug,11,Estoril,Santa Clara,4.0
Matheus Nunes,7.0,0.0,0.0,0.0,0.0,7.8,Feb,29,FC Porto,Santa Clara,1.0
Matheus Nunes,120.0,0.0,0.0,0.0,0.0,7.8,Jan,11,Nacional,Santa Clara,1.0
Matheus Nunes,90.0,0.0,0.0,0.0,0.0,7.4,Aug,24,Casa Pia AC,Santa Clara,2.0
Matheus Nunes,90.0,0.0,0.0,0.0,0.0,7.1,Aug,16,FC Porto,Santa Clara,0.0
Matheus Nunes,90.0,0.0,1.0,0.0,0.0,8.5,Aug,11,Estoril,Santa Clara,4.0
Matheus Nunes,7.0,0.0,0.0,0.0,0.0,7.8,Feb,29,FC Porto,Santa Clara,1.0
Matheus Nunes,120.0,0.0,0.0,0.0,0.0,7.8,Jan,11,Nacional,Santa Clara,1.0
Joel Robles,90.0,0.0,0.0,0.0,0.0,8.2,Aug,25,Gil Vicente,Estoril,0.0
Joel Robles,90.0,0.0,0.0,0.0,0.0,7.1,Aug,18,Vitoria de Guimaraes,Estoril,0.0
Joel Robles,90.0,0.0,0.0,0.0,0.0,8.2,Aug,25,Gil Vicente,Estoril,0.0
Joel Robles,90.0,0.0,0.0,0.0,0.0,7.1,Aug,18,Vitoria de Guimaraes,Estoril,0.0
Ze Pedro,90.0,0.0,0.0,0.0,0.0,6.5,Apr,28,Sporting CP,FC Porto,2.0
Ze Pedro,90.0,0.0,0.0,0.0,0.0,6.9,Apr,13,Famalicao,FC Porto,2.0
Ze Pedro,45.0,0.0,0.0,0.0,0.0,7.4,Apr,7,Vitoria de Guimaraes,FC Porto,1.0
Ze Pedro,6.0,0.0,0.0,0.0,0.0,7.3,Jan,20,Moreirense,FC Porto,5.0
Kanya Fujimoto,71.0,0.0,0.0,0.0,0.0,6.6,Apr,6,Rio Ave,Gil Vicente,0.0
Kanya Fujimoto,31.0,0.0,0.0,0.0,0.0,6.6,Mar,29,Famalicao,Gil Vicente,1.0
Kanya Fujimoto,1.0,0.0,0.0,0.0,0.0,6.8,Mar,16,Braga,Gil Vicente,1.0
Kanya Fujimoto,25.0,0.0,0.0,0.0,0.0,6.1,Mar,11,Chaves,Gil Vicente,0.0
Kanya Fujimoto,11.0,0.0,0.0,0.0,0.0,6.1,Mar,3,Casa Pia AC,Gil Vicente,0.0
Kanya Fujimoto,10.0,0.0,0.0,0.0,0.0,6.0,Feb,25,FC Porto,Gil Vicente,1.0
Kanya Fujimoto,8.0,0.0,0.0,0.0,0.0,6.8,Feb,18,Estoril,Gil Vicente,3.0
Kanya Fujimoto,90.0,0.0,0.0,0.0,0.0,6.3,Feb,13,Vizela,Gil Vicente,0.0
Kanya Fujimoto,25.0,0.0,0.0,0.0,0.0,6.8,Feb,8,Vitoria de Guimaraes,Gil Vicente,1.0
Kanya Fujimoto,90.0,0.0,0.0,0.0,0.0,6.7,Feb,4,Benfica,Gil Vicente,0.0
Kanya Fujimoto,90.0,0.0,0.0,0.0,0.0,7.3,Jan,28,Vitoria de Guimaraes,Gil Vicente,1.0
Kanya Fujimoto,89.0,0.0,1.0,0.0,0.0,8.2,Jan,21,Portimonense,Gil Vicente,2.0
Kanya Fujimoto,83.0,0.0,0.0,0.0,0.0,6.7,Jan,14,Estrela da Amadora,Gil Vicente,1.0
Kanya Fujimoto,67.0,0.0,0.0,0.0,0.0,6.8,Jan,10,Amarante FC,Gil Vicente,3.0
Kanya Fujimoto,30.0,0.0,0.0,0.0,0.0,6.6,Jan,6,Farense,Gil Vicente,0.0
Daniel Braganca,78.0,0.0,0.0,0.0,0.0,7.2,Apr,21,Vitoria de Guimaraes,Sporting CP,3.0
Daniel Braganca,68.0,0.0,0.0,1.0,0.0,7.1,Apr,16,Famalicao,Sporting CP,1.0
Daniel Braganca,78.0,0.0,1.0,0.0,0.0,7.8,Apr,12,Gil Vicente,Sporting CP,4.0
Daniel Braganca,36.0,0.0,0.0,0.0,0.0,6.9,Apr,6,Benfica,Sporting CP,2.0
Daniel Braganca,66.0,0.0,0.0,0.0,0.0,7.2,Apr,2,Benfica,Sporting CP,2.0
Daniel Braganca,90.0,0.0,0.0,0.0,0.0,7.6,Mar,29,Estrela da Amadora,Sporting CP,2.0
Daniel Braganca,45.0,0.0,0.0,0.0,0.0,7.4,Mar,17,Boavista,Sporting CP,6.0
Daniel Braganca,54.0,0.0,0.0,0.0,0.0,7.3,Mar,14,Atalanta,Sporting CP,1.0
Daniel Braganca,14.0,0.0,0.0,0.0,0.0,6.0,Mar,10,Arouca,Sporting CP,3.0
Daniel Braganca,6.0,0.0,0.0,0.0,0.0,7.2,Mar,6,Atalanta,Sporting CP,1.0
Daniel Braganca,90.0,1.0,0.0,0.0,0.0,8.4,Mar,3,Farense,Sporting CP,3.0
Daniel Braganca,90.0,0.0,0.0,0.0,0.0,7.3,Feb,22,Young Boys,Sporting CP,1.0
Daniel Braganca,1.0,0.0,0.0,0.0,0.0,7.2,Feb,19,Moreirense,Sporting CP,2.0
Daniel Braganca,84.0,0.0,0.0,0.0,0.0,6.8,Feb,15,Young Boys,Sporting CP,3.0
Daniel Braganca,29.0,1.0,0.0,0.0,0.0,7.2,Feb,11,Braga,Sporting CP,5.0
Daniel Braganca,10.0,0.0,0.0,0.0,0.0,7.2,Feb,7,Uniao de Leiria,Sporting CP,3.0
Daniel Braganca,45.0,0.0,0.0,0.0,0.0,7.0,Jan,29,Casa Pia AC,Sporting CP,8.0
Daniel Braganca,14.0,0.0,0.0,0.0,0.0,7.2,Jan,23,Braga,Sporting CP,0.0
Francisco Moura,90.0,0.0,0.0,0.0,0.0,6.6,Mar,16,Estrela da Amadora,FC Porto,4.0
Francisco Moura,90.0,0.0,0.0,1.0,0.0,6.8,Jan,28,Moreirense,FC Porto,3.0
Tiago Silva,90.0,0.0,0.0,0.0,0.0,7.3,May,4,Rio Ave,Vitoria de Guimaraes,1.0
Tiago Silva,90.0,0.0,0.0,0.0,0.0,7.0,Apr,21,Sporting CP,Vitoria de Guimaraes,0.0
Tiago Silva,90.0,0.0,0.0,1.0,0.0,7.6,Apr,17,FC Porto,Vitoria de Guimaraes,1.0
Tiago Silva,90.0,0.0,0.0,0.0,0.0,8.2,Apr,13,Farense,Vitoria de Guimaraes,1.0
Tiago Silva,90.0,0.0,1.0,0.0,0.0,7.2,Apr,7,FC Porto,Vitoria de Guimaraes,2.0
Tiago Silva,90.0,0.0,0.0,0.0,0.0,7.6,Apr,3,FC Porto,Vitoria de Guimaraes,0.0
Tiago Silva,85.0,0.0,0.0,0.0,0.0,7.6,Mar,30,Moreirense,Vitoria de Guimaraes,1.0
Tiago Silva,90.0,1.0,0.0,0.0,0.0,8.7,Mar,17,Chaves,Vitoria de Guimaraes,2.0
Tiago Silva,90.0,0.0,0.0,0.0,0.0,7.8,Mar,9,Famalicao,Vitoria de Guimaraes,1.0
Tiago Silva,89.0,0.0,0.0,1.0,0.0,7.1,Mar,2,Estoril,Vitoria de Guimaraes,3.0
Tiago Silva,90.0,0.0,0.0,0.0,0.0,7.7,Feb,24,Casa Pia AC,Vitoria de Guimaraes,0.0
Tiago Silva,90.0,0.0,0.0,0.0,0.0,7.8,Feb,17,Portimonense,Vitoria de Guimaraes,1.0
Tiago Silva,90.0,1.0,0.0,0.0,0.0,7.8,Feb,11,Benfica,Vitoria de Guimaraes,2.0
Tiago Silva,56.0,1.0,0.0,0.0,0.0,7.6,Feb,8,Gil Vicente,Vitoria de Guimaraes,3.0
Tiago Silva,89.0,0.0,0.0,1.0,0.0,7.2,Feb,4,Vizela,Vitoria de Guimaraes,1.0
Tiago Silva,67.0,0.0,0.0,1.0,0.0,7.3,Jan,21,Estrela da Amadora,Vitoria de Guimaraes,3.0
Tiago Silva,86.0,0.0,0.0,0.0,0.0,7.4,Jan,15,Arouca,Vitoria de Guimaraes,2.0
Tiago Silva,63.0,0.0,0.0,0.0,0.0,7.6,Jan,11,Penafiel,Vitoria de Guimaraes,1.0
Tiago Silva,90.0,0.0,0.0,0.0,0.0,7.8,Jan,6,Braga,Vitoria de Guimaraes,1.0
Calegari,90.0,0.0,0.0,0.0,0.0,8.0,Aug,24,Boavista,Famalicao,1.0
Calegari,86.0,0.0,0.0,0.0,0.0,7.6,Aug,19,Estrela da Amadora,Famalicao,3.0
Calegari,68.0,0.0,0.0,0.0,0.0,7.2,Aug,11,Benfica,Famalicao,2.0
Calegari,90.0,0.0,0.0,0.0,0.0,8.0,Aug,24,Boavista,Famalicao,1.0
Calegari,86.0,0.0,0.0,0.0,0.0,7.6,Aug,19,Estrela da Amadora,Famalicao,3.0
Calegari,68.0,0.0,0.0,0.0,0.0,7.2,Aug,11,Benfica,Famalicao,2.0
Goncalo Inacio,120.0,0.0,0.0,0.0,0.0,7.1,May,26,FC Porto,Sporting CP,1.0
Goncalo Inacio,90.0,0.0,0.0,0.0,0.0,7.4,May,18,Chaves,Sporting CP,3.0
Goncalo Inacio,90.0,0.0,0.0,0.0,0.0,7.0,May,11,Estoril,Sporting CP,1.0
Goncalo Inacio,90.0,0.0,0.0,1.0,0.0,7.5,May,4,Portimonense,Sporting CP,3.0
Goncalo Inacio,90.0,0.0,0.0,0.0,0.0,7.8,Apr,28,FC Porto,Sporting CP,2.0
Goncalo Inacio,90.0,0.0,0.0,0.0,0.0,7.2,Apr,21,Vitoria de Guimaraes,Sporting CP,3.0
Goncalo Inacio,90.0,0.0,0.0,0.0,0.0,7.5,Apr,16,Famalicao,Sporting CP,1.0
Goncalo Inacio,62.0,0.0,0.0,0.0,0.0,7.3,Apr,12,Gil Vicente,Sporting CP,4.0
Goncalo Inacio,72.0,0.0,0.0,0.0,0.0,7.2,Apr,6,Benfica,Sporting CP,2.0
Goncalo Inacio,90.0,0.0,0.0,1.0,0.0,7.1,Apr,2,Benfica,Sporting CP,2.0
Goncalo Inacio,45.0,0.0,0.0,0.0,0.0,7.4,Mar,29,Estrela da Amadora,Sporting CP,2.0
Goncalo Inacio,35.0,0.0,0.0,0.0,0.0,7.0,Mar,17,Boavista,Sporting CP,6.0
Goncalo Inacio,90.0,0.0,0.0,0.0,0.0,6.0,Mar,14,Atalanta,Sporting CP,1.0
Goncalo Inacio,45.0,0.0,0.0,0.0,0.0,6.3,Mar,10,Arouca,Sporting CP,3.0
Goncalo Inacio,45.0,0.0,0.0,0.0,0.0,6.3,Feb,25,Rio Ave,Sporting CP,3.0
John Mercado,90.0,0.0,0.0,0.0,0.0,7.0,Aug,25,Vitoria de Guimaraes,AVS Futebol SAD,1.0
John Mercado,77.0,0.0,1.0,0.0,0.0,7.4,Aug,16,Gil Vicente,AVS Futebol SAD,2.0
John Mercado,89.0,1.0,0.0,0.0,0.0,8.3,Aug,10,Nacional,AVS Futebol SAD,1.0
John Mercado,80.0,1.0,0.0,0.0,0.0,8.1,Jun,2,Portimonense,AVS Futebol SAD,2.0
John Mercado,87.0,0.0,0.0,0.0,0.0,6.3,May,25,Portimonense,AVS Futebol SAD,2.0
John Mercado,90.0,0.0,0.0,0.0,0.0,7.0,Aug,25,Vitoria de Guimaraes,AVS Futebol SAD,1.0
John Mercado,77.0,0.0,1.0,0.0,0.0,7.4,Aug,16,Gil Vicente,AVS Futebol SAD,2.0
John Mercado,89.0,1.0,0.0,0.0,0.0,8.3,Aug,10,Nacional,AVS Futebol SAD,1.0
John Mercado,80.0,1.0,0.0,0.0,0.0,8.1,Jun,2,Portimonense,AVS Futebol SAD,2.0
John Mercado,87.0,0.0,0.0,0.0,0.0,6.3,May,25,Portimonense,AVS Futebol SAD,2.0
Hidemasa Morita,10.0,0.0,0.0,0.0,0.0,6.0,May,4,Portimonense,Sporting CP,3.0
Hidemasa Morita,30.0,0.0,0.0,0.0,0.0,6.1,Apr,28,FC Porto,Sporting CP,2.0
Hidemasa Morita,12.0,0.0,0.0,0.0,0.0,6.6,Apr,21,Vitoria de Guimaraes,Sporting CP,3.0
Hidemasa Morita,22.0,0.0,0.0,0.0,0.0,5.9,Apr,16,Famalicao,Sporting CP,1.0
Hidemasa Morita,90.0,0.0,0.0,0.0,0.0,8.4,Apr,12,Gil Vicente,Sporting CP,4.0
Hidemasa Morita,54.0,0.0,0.0,0.0,0.0,6.7,Apr,6,Benfica,Sporting CP,2.0
Hidemasa Morita,24.0,0.0,0.0,1.0,0.0,7.1,Apr,2,Benfica,Sporting CP,2.0
Hidemasa Morita,80.0,0.0,0.0,0.0,0.0,7.5,Mar,29,Estrela da Amadora,Sporting CP,2.0
Hidemasa Morita,84.0,0.0,0.0,0.0,0.0,7.4,Mar,17,Boavista,Sporting CP,6.0
Hidemasa Morita,76.0,0.0,0.0,0.0,0.0,7.3,Mar,10,Arouca,Sporting CP,3.0
Hidemasa Morita,84.0,0.0,0.0,0.0,0.0,6.3,Mar,6,Atalanta,Sporting CP,1.0
Hidemasa Morita,35.0,0.0,0.0,0.0,0.0,6.7,Mar,3,Farense,Sporting CP,3.0
Hidemasa Morita,90.0,0.0,0.0,0.0,0.0,7.1,Feb,29,Benfica,Sporting CP,2.0
Hidemasa Morita,90.0,0.0,1.0,0.0,0.0,7.7,Feb,25,Rio Ave,Sporting CP,3.0
Hidemasa Morita,89.0,1.0,0.0,0.0,0.0,8.9,Feb,19,Moreirense,Sporting CP,2.0
Hidemasa Morita,30.0,0.0,0.0,0.0,0.0,6.6,Feb,15,Young Boys,Sporting CP,3.0
Hidemasa Morita,61.0,0.0,0.0,0.0,0.0,7.0,Feb,11,Braga,Sporting CP,5.0
Hidemasa Morita,19.0,0.0,0.0,0.0,0.0,7.1,Feb,7,Uniao de Leiria,Sporting CP,3.0
Alan Varela,90.0,0.0,0.0,0.0,0.0,6.4,Apr,28,Sporting CP,FC Porto,2.0
Alan Varela,89.0,0.0,0.0,0.0,0.0,7.6,Apr,21,Casa Pia AC,FC Porto,2.0
Alan Varela,90.0,0.0,0.0,0.0,0.0,7.3,Apr,17,Vitoria de Guimaraes,FC Porto,3.0
Alan Varela,45.0,0.0,0.0,1.0,0.0,6.5,Apr,13,Famalicao,FC Porto,2.0
Alan Varela,56.0,0.0,0.0,0.0,0.0,6.3,Apr,7,Vitoria de Guimaraes,FC Porto,1.0
Alan Varela,90.0,0.0,0.0,0.0,0.0,7.3,Apr,3,Vitoria de Guimaraes,FC Porto,1.0
Alan Varela,76.0,0.0,0.0,0.0,0.0,6.3,Mar,30,Estoril,FC Porto,0.0
Alan Varela,55.0,0.0,1.0,0.0,0.0,7.6,Mar,16,Vizela,FC Porto,4.0
Alan Varela,90.0,0.0,0.0,0.0,0.0,6.9,Mar,12,Arsenal,FC Porto,0.0
Alan Varela,90.0,0.0,0.0,0.0,0.0,7.9,Mar,8,Portimonense,FC Porto,3.0
Alan Varela,90.0,0.0,0.0,0.0,0.0,7.7,Mar,3,Benfica,FC Porto,5.0
Alan Varela,90.0,0.0,0.0,0.0,0.0,7.3,Feb,29,Santa Clara,FC Porto,2.0
Alan Varela,45.0,0.0,0.0,1.0,0.0,6.6,Feb,25,Gil Vicente,FC Porto,1.0
Alan Varela,90.0,0.0,0.0,0.0,0.0,7.4,Feb,21,Arsenal,FC Porto,1.0
Alan Varela,90.0,0.0,0.0,0.0,0.0,8.0,Feb,17,Estrela da Amadora,FC Porto,2.0
Alan Varela,43.0,0.0,0.0,0.0,0.0,6.1,Feb,12,Arouca,FC Porto,2.0
Alan Varela,90.0,0.0,0.0,0.0,0.0,7.7,Feb,3,Rio Ave,FC Porto,0.0
Alan Varela,90.0,1.0,0.0,0.0,0.0,8.4,Jan,28,Farense,FC Porto,3.0
Alan Varela,90.0,1.0,2.0,0.0,0.0,9.2,Jan,20,Moreirense,FC Porto,5.0
Alan Varela,90.0,0.0,0.0,0.0,0.0,7.1,Jan,14,Braga,FC Porto,2.0
Mirko Topic,90.0,0.0,0.0,0.0,0.0,6.9,Apr,13,FC Porto,Famalicao,2.0
Mirko Topic,87.0,0.0,0.0,0.0,0.0,7.3,Apr,6,Vizela,Famalicao,3.0
Mirko Topic,90.0,0.0,1.0,0.0,0.0,8.3,Mar,29,Gil Vicente,Famalicao,2.0
Mirko Topic,75.0,0.0,0.0,0.0,0.0,6.6,Mar,16,Estrela da Amadora,Famalicao,0.0
Mirko Topic,84.0,0.0,0.0,0.0,0.0,6.1,Mar,9,Vitoria de Guimaraes,Famalicao,0.0
Mirko Topic,90.0,0.0,0.0,1.0,0.0,7.0,Mar,4,Boavista,Famalicao,1.0
Mirko Topic,90.0,0.0,0.0,1.0,0.0,8.3,Feb,16,Rio Ave,Famalicao,2.0
Mirko Topic,90.0,0.0,0.0,0.0,0.0,7.0,Feb,10,Farense,Famalicao,1.0
Mirko Topic,90.0,0.0,0.0,0.0,0.0,7.9,Jan,28,Moreirense,Famalicao,0.0
Mirko Topic,90.0,0.0,0.0,0.0,0.0,6.7,Jan,18,Braga,Famalicao,1.0
Mirko Topic,90.0,0.0,0.0,0.0,0.0,7.2,Jan,13,Casa Pia AC,Famalicao,2.0
Mirko Topic,90.0,0.0,0.0,0.0,0.0,7.7,Jan,7,Chaves,Famalicao,2.0
Joao Moutinho,90.0,0.0,0.0,0.0,0.0,7.8,Apr,13,Estoril,Braga,1.0
Joao Moutinho,90.0,0.0,0.0,1.0,0.0,7.6,Apr,6,Arouca,Braga,0.0
Joao Moutinho,90.0,0.0,0.0,0.0,0.0,7.4,Apr,1,Portimonense,Braga,5.0
Joao Moutinho,90.0,0.0,0.0,0.0,0.0,8.2,Mar,16,Gil Vicente,Braga,2.0
Joao Moutinho,90.0,0.0,0.0,0.0,0.0,7.3,Mar,9,Rio Ave,Braga,0.0
Joao Moutinho,90.0,0.0,0.0,0.0,0.0,7.3,Mar,2,Estrela da Amadora,Braga,3.0
Joao Moutinho,76.0,0.0,0.0,1.0,0.0,7.2,Feb,26,Boavista,Braga,4.0
Joao Moutinho,68.0,0.0,0.0,0.0,0.0,7.2,Feb,22,Qarabag FK,Braga,3.0
Joao Moutinho,90.0,0.0,0.0,0.0,0.0,7.2,Feb,18,Farense,Braga,2.0
Joao Moutinho,90.0,1.0,0.0,0.0,0.0,7.4,Feb,15,Qarabag FK,Braga,2.0
Joao Moutinho,90.0,0.0,0.0,0.0,0.0,5.1,Feb,11,Sporting CP,Braga,0.0
Joao Moutinho,90.0,0.0,0.0,0.0,0.0,8.2,Feb,4,Moreirense,Braga,1.0
Joao Moutinho,120.0,0.0,0.0,0.0,0.0,7.3,Jan,27,Estoril,Braga,1.0
Joao Moutinho,90.0,0.0,0.0,1.0,0.0,7.3,Jan,23,Sporting CP,Braga,1.0
Joao Moutinho,90.0,0.0,0.0,1.0,0.0,8.1,Jan,18,Famalicao,Braga,2.0
Joao Moutinho,90.0,0.0,0.0,0.0,0.0,7.2,Jan,14,FC Porto,Braga,0.0
Joao Moutinho,90.0,0.0,0.0,0.0,0.0,7.3,Jan,10,Benfica,Braga,2.0
Joao Moutinho,90.0,0.0,0.0,0.0,0.0,7.3,Jan,6,Vitoria de Guimaraes,Braga,1.0
Miguel Reisinho,78.0,0.0,0.0,1.0,0.0,6.4,Mar,30,Rio Ave,Boavista,0.0
Miguel Reisinho,58.0,0.0,0.0,0.0,0.0,6.5,Mar,17,Sporting CP,Boavista,6.0
Miguel Reisinho,12.0,1.0,0.0,1.0,0.0,7.4,Mar,9,Moreirense,Boavista,1.0
Miguel Reisinho,17.0,0.0,0.0,0.0,0.0,6.2,Mar,4,Famalicao,Boavista,1.0
Miguel Reisinho,65.0,0.0,0.0,0.0,0.0,4.9,Feb,26,Braga,Boavista,0.0
Miguel Reisinho,77.0,0.0,0.0,0.0,0.0,6.1,Feb,17,Chaves,Boavista,1.0
Miguel Reisinho,74.0,0.0,1.0,0.0,0.0,7.4,Feb,10,Estoril,Boavista,2.0
Miguel Reisinho,14.0,0.0,0.0,0.0,0.0,6.4,Feb,5,Casa Pia AC,Boavista,0.0
Miguel Reisinho,45.0,0.0,0.0,0.0,0.0,5.1,Jan,28,Portimonense,Boavista,1.0
Miguel Reisinho,81.0,0.0,0.0,0.0,0.0,6.9,Jan,19,Benfica,Boavista,0.0
Miguel Reisinho,88.0,0.0,0.0,0.0,0.0,7.1,Jan,14,Vizela,Boavista,4.0
Miguel Reisinho,70.0,0.0,0.0,0.0,0.0,5.6,Jan,5,FC Porto,Boavista,1.0
Otavio,90.0,0.0,0.0,0.0,0.0,6.5,Apr,28,Sporting CP,FC Porto,2.0
Otavio,90.0,0.0,0.0,0.0,0.0,6.9,Apr,21,Casa Pia AC,FC Porto,2.0
Otavio,90.0,0.0,0.0,0.0,0.0,7.2,Apr,17,Vitoria de Guimaraes,FC Porto,3.0
Otavio,90.0,0.0,0.0,1.0,0.0,6.6,Apr,13,Famalicao,FC Porto,2.0
Otavio,90.0,0.0,0.0,1.0,0.0,7.2,Apr,3,Vitoria de Guimaraes,FC Porto,1.0
Otavio,90.0,0.0,0.0,1.0,0.0,7.5,Mar,30,Estoril,FC Porto,0.0
Otavio,90.0,0.0,0.0,0.0,0.0,7.5,Mar,16,Vizela,FC Porto,4.0
Otavio,120.0,0.0,0.0,0.0,0.0,6.3,Mar,12,Arsenal,FC Porto,0.0
Otavio,90.0,0.0,0.0,0.0,0.0,7.0,Mar,8,Portimonense,FC Porto,3.0
Otavio,90.0,0.0,0.0,0.0,0.0,7.9,Mar,3,Benfica,FC Porto,5.0
Otavio,90.0,0.0,0.0,0.0,0.0,7.3,Feb,25,Gil Vicente,FC Porto,1.0
Otavio,90.0,0.0,1.0,0.0,0.0,7.9,Feb,21,Arsenal,FC Porto,1.0
Otavio,90.0,0.0,0.0,0.0,0.0,7.1,Feb,17,Estrela da Amadora,FC Porto,2.0
Otavio,90.0,0.0,0.0,0.0,0.0,7.5,Jan,28,Moreirense,FC Porto,3.0
Baptiste Roux,9.0,0.0,0.0,0.0,0.0,6.7,Feb,3,Annecy FC,AVS Futebol SAD,1.0
Baptiste Roux,87.0,0.0,0.0,1.0,0.0,6.8,Jan,7,Guingamp,AVS Futebol SAD,1.0
Nicolás Otamendi,90.0,0.0,0.0,0.0,0.0,6.8,May,17,Rio Ave,Benfica,1.0
Nicolás Otamendi,90.0,0.0,0.0,0.0,0.0,7.5,May,12,Arouca,Benfica,5.0
Nicolás Otamendi,90.0,0.0,0.0,0.0,0.0,6.2,May,5,Famalicao,Benfica,0.0
Nicolás Otamendi,90.0,0.0,0.0,0.0,0.0,7.6,Apr,27,Braga,Benfica,3.0
Nicolás Otamendi,90.0,0.0,0.0,0.0,0.0,7.5,Apr,22,Farense,Benfica,3.0
Nicolás Otamendi,120.0,0.0,0.0,0.0,0.0,6.9,Apr,18,Marseille,Benfica,0.0
Nicolás Otamendi,90.0,0.0,0.0,0.0,0.0,7.1,Apr,11,Marseille,Benfica,2.0
Nicolás Otamendi,90.0,0.0,0.0,1.0,0.0,6.6,Apr,6,Sporting CP,Benfica,1.0
Nicolás Otamendi,90.0,1.0,0.0,0.0,0.0,7.1,Apr,2,Sporting CP,Benfica,2.0
Nicolás Otamendi,90.0,0.0,0.0,1.0,0.0,7.4,Mar,29,Chaves,Benfica,1.0
Nicolás Otamendi,90.0,0.0,0.0,0.0,0.0,7.4,Mar,17,Casa Pia AC,Benfica,1.0
Nicolás Otamendi,90.0,0.0,0.0,0.0,0.0,7.9,Mar,14,Rangers,Benfica,1.0
Nicolás Otamendi,90.0,0.0,0.0,0.0,0.0,6.9,Mar,7,Rangers,Benfica,2.0
