player_names,matchday_details,matchday_stats,minutes_played,goals_scored,assists,yellow_cards,red_cards,player_ratings
Eduardo Quaresma,Mar 6Atalanta1-1,9000007.0,90,0,0,0,0,7.0
Eduardo Quaresma,Mar 3Farense3-2,3500006.3,35,0,0,0,0,6.3
Eduardo Quaresma,Feb 29Benfica2-1,920000-,92,0,0,0,0,-
Eduardo Quaresma,Feb 25Rio Ave3-3,4500006.7,45,0,0,0,0,6.7
Eduardo Quaresma,Feb 22Young Boys1-1,8000007.3,80,0,0,0,0,7.3
Eduardo Quaresma,Feb 19Moreirense0-2,9000007.2,90,0,0,0,0,7.2
Eduardo Quaresma,Feb 15Young Boys1-3,9000007.9,90,0,0,0,0,7.9
Eduardo Quaresma,Feb 11Braga5-0,7610008.0,76,1,0,0,0,8.0
Eduardo Quaresma,Feb 7Uniao de Leiria0-3,870000-,87,0,0,0,0,-
Eduardo Quaresma,Jan 29Casa Pia AC8-0,9000007.6,90,0,0,0,0,7.6
Marios Vrousai,Mar 30Boavista0-0,40000-,4,0,0,0,0,-
Marios Vrousai,Mar 16Farense1-1,2100006.0,21,0,0,0,0,6.0
Marios Vrousai,Mar 9Braga0-0,3100006.6,31,0,0,0,0,6.6
Marios Vrousai,Mar 2Moreirense0-0,8100006.9,81,0,0,0,0,6.9
Marios Vrousai,Feb 25Sporting CP3-3,9000007.6,90,0,0,0,0,7.6
Marios Vrousai,Feb 16Famalicao2-1,2700006.9,27,0,0,0,0,6.9
Marios Vrousai,Feb 11Casa Pia AC1-0,90000-,9,0,0,0,0,-
Marios Vrousai,Feb 3FC Porto0-0,4500006.6,45,0,0,0,0,6.6
Marios Vrousai,Jan 31Estoril1-1,00000-,0,0,0,0,0,-
Marios Vrousai,Jan 28PAS Giannina3-1,00000-,0,0,0,0,0,-
Marios Vrousai,Jan 17Panathinaikos6-7,50000-,5,0,0,0,0,-
Marios Vrousai,Jan 7AEK Athens1-2,00000-,0,0,0,0,0,-
Marios Vrousai,"Dec 21, 2023Atromitos0-0",00000-,0,0,0,0,0,-
Marios Vrousai,"Nov 5, 2023PAOK Thessaloniki FC2-4",00000-,0,0,0,0,0,-
Marios Vrousai,"Oct 30, 2023OFI Crete0-2",00000-,0,0,0,0,0,-
Marios Vrousai,"Oct 26, 2023West Ham United2-1",00000-,0,0,0,0,0,-
Marios Vrousai,"Oct 5, 2023TSC Backa Topola2-2",00000-,0,0,0,0,0,-
Marios Vrousai,"Oct 1, 2023PAS Giannina0-3",00000-,0,0,0,0,0,-
Marios Vrousai,"Sep 21, 2023Freiburg2-3",00000-,0,0,0,0,0,-
Marios Vrousai,,,,,,,,
Leandro Barreiro,Apr 13Hoffenheim4-1,9000007.5,90,0,0,0,0,7.5
Leandro Barreiro,Apr 6Darmstadt4-0,8500007.5,85,0,0,0,0,7.5
Leandro Barreiro,Mar 30RB Leipzig0-0,9000107.2,90,0,0,1,0,7.2
Leandro Barreiro,Mar 26Kazakhstan2-1,900000-,90,0,0,0,0,-
Leandro Barreiro,Mar 21Georgia2-0,9000106.5,90,0,0,1,0,6.5
Leandro Barreiro,Mar 16Bochum2-0,9000008.3,90,0,0,0,0,8.3
Leandro Barreiro,Mar 2Borussia Mönchengladbach1-1,9000107.1,90,0,0,1,0,7.1
Leandro Barreiro,Feb 23Bayer Leverkusen2-1,9000006.7,90,0,0,0,0,6.7
Leandro Barreiro,Feb 17Augsburg1-0,9000006.7,90,0,0,0,0,6.7
Leandro Barreiro,Feb 11VfB Stuttgart3-1,4500006.9,45,0,0,0,0,6.9
Leandro Barreiro,Feb 7Union Berlin1-1,9000006.8,90,0,0,0,0,6.8
Leandro Barreiro,Feb 3Werder Bremen0-1,9000006.9,90,0,0,0,0,6.9
Leandro Barreiro,Jan 26Eintracht Frankfurt1-0,9000006.4,90,0,0,0,0,6.4
Leandro Barreiro,Jan 13Wolfsburg1-1,1200005.9,12,0,0,0,0,5.9
Leandro Barreiro,"Dec 10, 2023FC Köln0-0",9000007.1,90,0,0,0,0,7.1
Leandro Barreiro,"Dec 3, 2023Freiburg0-1",9000107.0,90,0,0,1,0,7.0
Leandro Barreiro,"Nov 26, 2023Hoffenheim1-1",9000006.9,90,0,0,0,0,6.9
Leandro Barreiro,"Nov 19, 2023Liechtenstein0-1",9000007.2,90,0,0,0,0,7.2
Leandro Barreiro,"Nov 16, 2023Bosnia and Herzegovina4-1",9000007.4,90,0,0,0,0,7.4
Leandro Barreiro,"Nov 11, 2023Darmstadt0-0",9000006.1,90,0,0,0,0,6.1
Ricardo Mangas,May 18Arouca1-3,9000006.5,90,0,0,0,0,6.5
Ricardo Mangas,May 11Braga2-3,9010007.5,90,1,0,0,0,7.5
Ricardo Mangas,May 4Rio Ave2-1,2200006.3,22,0,0,0,0,6.3
Ricardo Mangas,Apr 7FC Porto1-2,1000006.0,10,0,0,0,0,6.0
Ricardo Mangas,Apr 3FC Porto0-1,900000-,90,0,0,0,0,-
Ricardo Mangas,Mar 30Moreirense1-0,9000106.7,90,0,0,1,0,6.7
Ricardo Mangas,Mar 17Chaves1-2,9000007.4,90,0,0,0,0,7.4
Ricardo Mangas,Mar 9Famalicao1-0,9000007.4,90,0,0,0,0,7.4
Ricardo Mangas,Mar 2Estoril1-3,9000007.0,90,0,0,0,0,7.0
Ricardo Mangas,Feb 24Casa Pia AC0-2,9000006.7,90,0,0,0,0,6.7
Ricardo Mangas,Feb 17Portimonense1-1,9001007.1,90,0,1,0,0,7.1
Ricardo Mangas,Feb 11Benfica2-2,9000006.8,90,0,0,0,0,6.8
Ricardo Mangas,Feb 8Gil Vicente3-1,820000-,82,0,0,0,0,-
Ricardo Mangas,Feb 4Vizela0-1,9001008.0,90,0,1,0,0,8.0
Ricardo Mangas,Jan 28Gil Vicente1-0,8700006.3,87,0,0,0,0,6.3
Ricardo Mangas,Jan 21Estrela da Amadora3-0,9000007.3,90,0,0,0,0,7.3
Ricardo Mangas,Jan 15Arouca2-1,9000006.6,90,0,0,0,0,6.6
Ricardo Mangas,Jan 11Penafiel1-0,900110-,90,0,1,1,0,-
Ricardo Mangas,Jan 6Braga1-1,9000007.1,90,0,0,0,0,7.1
Ricardo Mangas,"Dec 23, 2023Rio Ave1-0",9000007.7,90,0,0,0,0,7.7
Stephen Eustaquio,Jun 21Argentina2-0,9000006.9,90,0,0,0,0,6.9
Stephen Eustaquio,Jun 9France0-0,9000007.5,90,0,0,0,0,7.5
Stephen Eustaquio,Jun 6Netherlands4-0,7100007.0,71,0,0,0,0,7.0
Stephen Eustaquio,May 26Sporting CP2-1,350000-,35,0,0,0,0,-
Stephen Eustaquio,May 18Braga0-1,1400006.2,14,0,0,0,0,6.2
Stephen Eustaquio,May 4Chaves0-3,1100106.3,11,0,0,1,0,6.3
Stephen Eustaquio,Apr 28Sporting CP2-2,00000-,0,0,0,0,0,-
Stephen Eustaquio,Apr 21Casa Pia AC1-2,00000-,0,0,0,0,0,-
Stephen Eustaquio,Apr 17Vitoria de Guimaraes3-1,40000-,4,0,0,0,0,-
Stephen Eustaquio,Apr 13Famalicao2-2,30000-,3,0,0,0,0,-
Stephen Eustaquio,Apr 3Vitoria de Guimaraes0-1,00000-,0,0,0,0,0,-
Stephen Eustaquio,Mar 30Estoril1-0,50000-,5,0,0,0,0,-
Stephen Eustaquio,Mar 23Trinidad and Tobago2-0,8900008.1,89,0,0,0,0,8.1
Stephen Eustaquio,Mar 16Vizela4-1,1400006.7,14,0,0,0,0,6.7
Stephen Eustaquio,Mar 12Arsenal5-2,1900006.1,19,0,0,0,0,6.1
Stephen Eustaquio,Mar 8Portimonense0-3,1400006.4,14,0,0,0,0,6.4
Stephen Eustaquio,Mar 3Benfica5-0,70000-,7,0,0,0,0,-
Stephen Eustaquio,Feb 29Santa Clara1-2,00000-,0,0,0,0,0,-
Stephen Eustaquio,Feb 25Gil Vicente1-1,9000007.1,90,0,0,0,0,7.1
Stephen Eustaquio,Feb 21Arsenal1-0,10000-,1,0,0,0,0,-
Bruno Brigido,Apr 7Moreirense2-2,9000006.5,90,0,0,0,0,6.5
Bruno Brigido,Mar 29Sporting CP1-2,9000006.9,90,0,0,0,0,6.9
Bruno Brigido,Mar 16Famalicao0-0,9000008.4,90,0,0,0,0,8.4
Bruno Brigido,Mar 8Casa Pia AC3-1,9000007.2,90,0,0,0,0,7.2
Bruno Brigido,Mar 2Braga3-0,9000006.9,90,0,0,0,0,6.9
Bruno Brigido,Feb 24Chaves1-1,9000006.0,90,0,0,0,0,6.0
Bruno Brigido,Feb 17FC Porto2-0,9000005.9,90,0,0,0,0,5.9
Bruno Brigido,Feb 9Portimonense3-0,9000006.9,90,0,0,0,0,6.9
Bruno Brigido,Feb 4Estoril1-0,9000007.1,90,0,0,0,0,7.1
Bruno Brigido,Jan 29Benfica1-4,9000006.2,90,0,0,0,0,6.2
Bruno Brigido,Jan 21Vitoria de Guimaraes3-0,9000005.2,90,0,0,0,0,5.2
Bruno Brigido,Jan 14Gil Vicente1-1,9000006.3,90,0,0,0,0,6.3
Bruno Brigido,Jan 6Vizela1-1,9000006.8,90,0,0,0,0,6.8
Bruno Brigido,"Sep 28, 2023Braga2-4",9000006.7,90,0,0,0,0,6.7
Bruno Brigido,"Sep 24, 2023Chaves2-2",9000006.9,90,0,0,0,0,6.9
Bruno Brigido,"Sep 15, 2023FC Porto0-1",9000006.7,90,0,0,0,0,6.7
Bruno Brigido,,,,,,,,
Raul,May 11Flamengo2-0,00000-,0,0,0,0,0,-
Raul,May 5Fortaleza0-0,00000-,0,0,0,0,0,-
Raul,May 2America RN1-2,00000-,0,0,0,0,0,-
Raul,Apr 24Argentinos Juniors1-0,5900016.0,59,0,0,0,1,6.0
Raul,Apr 21Red Bull Bragantino1-0,9000006.8,90,0,0,0,0,6.8
Raul,Apr 18Juventude2-0,00000-,0,0,0,0,0,-
Raul,Apr 14Atletico MG0-0,00000-,0,0,0,0,0,-
Raul,Apr 10Nacional4-0,00000-,0,0,0,0,0,-
Raul,Apr 3Racing1-1,00000-,0,0,0,0,0,-
Raul,Mar 15Sao Bernardo0-2,00000-,0,0,0,0,0,-
Raul,Mar 10Agua Santa0-0,9000007.2,90,0,0,0,0,7.2
Raul,Mar 2Santo Andre3-2,00000-,0,0,0,0,0,-
Raul,Feb 26Ponte Preta0-1,00000-,0,0,0,0,0,-
Raul,Feb 23Cianorte0-3,00000-,0,0,0,0,0,-
Raul,Feb 18Palmeiras2-2,00000-,0,0,0,0,0,-
Raul,Feb 11Portuguesa2-0,9000107.4,90,0,0,1,0,7.4
Raul,Feb 7Santos FC1-0,00000-,0,0,0,0,0,-
Raul,Feb 4Novorizontino1-3,9000006.1,90,0,0,0,0,6.1
Raul,Jan 30Sao Paulo1-2,4501107.4,45,0,1,1,0,7.4
Raul,Jan 28Sao Bernardo1-0,00010-,0,0,0,1,0,-
Gabriel Silva,Aug 31AVS Futebol SAD2-1,8210008.3,82,1,0,0,0,8.3
Gabriel Silva,Aug 24Casa Pia AC0-2,7410007.4,74,1,0,0,0,7.4
Gabriel Silva,Aug 16FC Porto0-2,6800006.2,68,0,0,0,0,6.2
Gabriel Silva,Aug 11Estoril1-4,8200007.6,82,0,0,0,0,7.6
Gabriel Silva,Jan 11Nacional5-3,470000-,47,0,0,0,0,-
Gabriel Silva,,,,,,,,
Gabriel Silva,Aug 31AVS Futebol SAD2-1,8210008.3,82,1,0,0,0,8.3
Gabriel Silva,Aug 24Casa Pia AC0-2,7410007.4,74,1,0,0,0,7.4
Gabriel Silva,Aug 16FC Porto0-2,6800006.2,68,0,0,0,0,6.2
Gabriel Silva,Aug 11Estoril1-4,8200007.6,82,0,0,0,0,7.6
Gabriel Silva,Jan 11Nacional5-3,470000-,47,0,0,0,0,-
Gabriel Silva,,,,,,,,
Ibrahima,Apr 5Farense2-0,4500006.3,45,0,0,0,0,6.3
Ibrahima,Mar 30Rio Ave0-0,00000-,0,0,0,0,0,-
Ibrahima,Mar 17Sporting CP6-1,4900006.1,49,0,0,0,0,6.1
Ibrahima,Mar 9Moreirense1-0,7800006.7,78,0,0,0,0,6.7
Ibrahima,Mar 4Famalicao1-1,1700006.1,17,0,0,0,0,6.1
Ibrahima,Feb 26Braga0-4,1100006.2,11,0,0,0,0,6.2
Ibrahima,Feb 17Chaves2-1,00000-,0,0,0,0,0,-
Ibrahima,Feb 10Estoril2-1,2300106.3,23,0,0,1,0,6.3
Ibrahima,Feb 5Casa Pia AC0-0,9000006.8,90,0,0,0,0,6.8
Ibrahima,Jan 28Portimonense1-4,00000-,0,0,0,0,0,-
Ibrahima,Jan 5FC Porto1-1,1800014.9,18,0,0,0,1,4.9
Ibrahima,"Dec 30, 2023Gil Vicente1-0",1600006.9,16,0,0,0,0,6.9
Ibrahima,"Dec 16, 2023Vitoria de Guimaraes1-1",10000-,1,0,0,0,0,-
Ibrahima,"Dec 10, 2023Estrela da Amadora3-1",6000005.8,60,0,0,0,0,5.8
Ibrahima,"Dec 3, 2023Arouca0-4",4500007.0,45,0,0,0,0,7.0
Ibrahima,"Sep 24, 2023Braga4-1",1300006.0,13,0,0,0,0,6.0
Ibrahima,,,,,,,,
Mario Gonzalez,May 5Espanyol0-0,8700006.2,87,0,0,0,0,6.2
Mario Gonzalez,Apr 28Villarreal B0-3,9000106.7,90,0,0,1,0,6.7
Mario Gonzalez,Apr 20Elche2-1,9000006.4,90,0,0,0,0,6.4
Mario Gonzalez,Apr 13Cartagena1-0,6210007.8,62,1,0,0,0,7.8
Mario Gonzalez,Apr 7CD Mirandes1-3,2310007.6,23,1,0,0,0,7.6
Mario Gonzalez,Mar 30Racing Santander2-3,2100106.0,21,0,0,1,0,6.0
Mario Gonzalez,Mar 24SD Amorebieta3-1,1800006.0,18,0,0,0,0,6.0
Mario Gonzalez,Mar 16Alcorcon1-0,1800006.5,18,0,0,0,0,6.5
Mario Gonzalez,Mar 10Levante1-0,2700005.9,27,0,0,0,0,5.9
Mario Gonzalez,Mar 1Albacete2-1,3300006.4,33,0,0,0,0,6.4
Mario Gonzalez,Feb 25Burgos CF1-0,4500006.0,45,0,0,0,0,6.0
Mario Gonzalez,Feb 10Real Oviedo1-0,3000005.9,30,0,0,0,0,5.9
Mario Gonzalez,Feb 5Real Zaragoza3-0,1800006.2,18,0,0,0,0,6.2
Mario Gonzalez,Jan 28Racing de Ferrol1-2,3000006.5,30,0,0,0,0,6.5
Mario Gonzalez,"Dec 9, 2023Columbus Crew2-1",30000-,3,0,0,0,0,-
Mario Gonzalez,"Nov 6, 2023Vancouver Whitecaps0-1",4500106.7,45,0,0,1,0,6.7
Mario Gonzalez,"Oct 29, 2023Vancouver Whitecaps5-2",1900006.0,19,0,0,0,0,6.0
Mario Gonzalez,"Oct 22, 2023Vancouver Whitecaps1-1",2300006.1,23,0,0,0,0,6.1
Mario Gonzalez,"Oct 5, 2023Minnesota United5-1",1500006.2,15,0,0,0,0,6.2
Mario Gonzalez,"Sep 21, 2023St. Louis City0-0",6000006.2,60,0,0,0,0,6.2
Frederico Venancio,May 5SD Amorebieta5-0,2400006.1,24,0,0,0,0,6.1
Frederico Venancio,Apr 28Albacete2-1,00000-,0,0,0,0,0,-
Frederico Venancio,Apr 21Alcorcon2-0,00000-,0,0,0,0,0,-
Frederico Venancio,Apr 14FC Andorra0-2,50000-,5,0,0,0,0,-
Frederico Venancio,Apr 7Tenerife2-1,8900006.1,89,0,0,0,0,6.1
Frederico Venancio,Mar 30Eldense5-1,9000006.5,90,0,0,0,0,6.5
Frederico Venancio,Mar 24Real Valladolid3-1,7300005.9,73,0,0,0,0,5.9
Frederico Venancio,Mar 16Villarreal B2-0,00000-,0,0,0,0,0,-
Frederico Venancio,Mar 10Burgos CF0-1,00000-,0,0,0,0,0,-
Frederico Venancio,Mar 3Leganes0-2,2800006.4,28,0,0,0,0,6.4
Frederico Venancio,Feb 24Espanyol2-3,00000-,0,0,0,0,0,-
Frederico Venancio,Feb 18Elche0-0,00000-,0,0,0,0,0,-
Frederico Venancio,"Dec 17, 2023Alcorcon1-0",6700106.3,67,0,0,1,0,6.3
Frederico Venancio,"Dec 10, 2023FC Andorra2-2",9000006.9,90,0,0,0,0,6.9
Frederico Venancio,"Dec 4, 2023Villarreal B1-0",4500006.0,45,0,0,0,0,6.0
Frederico Venancio,"Nov 25, 2023Levante3-1",00000-,0,0,0,0,0,-
Frederico Venancio,"Nov 19, 2023Real Oviedo2-1",40000-,4,0,0,0,0,-
Frederico Venancio,"Nov 12, 2023Albacete1-1",00000-,0,0,0,0,0,-
Frederico Venancio,"Nov 3, 2023Espanyol2-2",00000-,0,0,0,0,0,-
Frederico Venancio,"Oct 31, 2023Lorca Deportiva0-4",900000-,90,0,0,0,0,-
Kaio,May 11Braga2-3,40000-,4,0,0,0,0,-
Kaio,May 4Rio Ave2-1,5700006.0,57,0,0,0,0,6.0
Kaio,Apr 27Boavista1-0,8900107.1,89,0,0,1,0,7.1
Kaio,Apr 21Sporting CP3-0,8500005.6,85,0,0,0,0,5.6
Kaio,Apr 17FC Porto3-1,440000-,44,0,0,0,0,-
Kaio,Apr 13Farense1-1,4500005.8,45,0,0,0,0,5.8
Kaio,Apr 7FC Porto1-2,6100006.1,61,0,0,0,0,6.1
Kaio,Apr 3FC Porto0-1,300010-,30,0,0,1,0,-
Kaio,Mar 30Moreirense1-0,2300006.5,23,0,0,0,0,6.5
Kaio,Mar 17Chaves1-2,2000106.8,20,0,0,1,0,6.8
Kaio,Mar 9Famalicao1-0,30000-,3,0,0,0,0,-
Kaio,Feb 24Casa Pia AC0-2,70000-,7,0,0,0,0,-
Kaio,Feb 17Portimonense1-1,50010-,5,0,0,1,0,-
Kaio,Feb 11Benfica2-2,00000-,0,0,0,0,0,-
Kaio,Feb 8Gil Vicente3-1,00000-,0,0,0,0,0,-
Kaio,"Dec 7, 2023Corinthians0-2",9000006.6,90,0,0,0,0,6.6
Kaio,"Dec 3, 2023Red Bull Bragantino1-0",6300106.8,63,0,0,1,0,6.8
Kaio,"Nov 26, 2023Fluminense2-1",8600006.5,86,0,0,0,0,6.5
Kaio,"Nov 11, 2023Cruzeiro1-0",2900006.5,29,0,0,0,0,6.5
Kaio,"Oct 9, 2023Atletico MG1-2",4500006.7,45,0,0,0,0,6.7
Jan-Niklas Beste,Mar 31VfB Stuttgart3-3,8901007.5,89,0,1,0,0,7.5
Jan-Niklas Beste,Mar 16Borussia Mönchengladbach1-1,9000008.5,90,0,0,0,0,8.5
Jan-Niklas Beste,Mar 9Augsburg1-0,7800007.3,78,0,0,0,0,7.3
Jan-Niklas Beste,Feb 24Union Berlin2-2,7310008.1,73,1,0,0,0,8.1
Jan-Niklas Beste,Feb 17Bayer Leverkusen1-2,7600006.8,76,0,0,0,0,6.8
Jan-Niklas Beste,Feb 10Werder Bremen1-2,8911008.5,89,1,1,0,0,8.5
Jan-Niklas Beste,Feb 2Borussia Dortmund0-0,7000007.4,70,0,0,0,0,7.4
Jan-Niklas Beste,Jan 27Hoffenheim1-1,8700007.0,87,0,0,0,0,7.0
Jan-Niklas Beste,Jan 20Wolfsburg1-1,8900007.6,89,0,0,0,0,7.6
Jan-Niklas Beste,Jan 13FC Köln1-1,8900007.0,89,0,0,0,0,7.0
Jan-Niklas Beste,"Dec 16, 2023Mainz 050-1",7500106.7,75,0,0,1,0,6.7
Jan-Niklas Beste,"Dec 9, 2023Darmstadt3-2",8903009.4,89,0,3,0,0,9.4
Jan-Niklas Beste,"Dec 2, 2023RB Leipzig2-1",8600006.3,86,0,0,0,0,6.3
Jan-Niklas Beste,"Nov 26, 2023Bochum0-0",8000106.9,80,0,0,1,0,6.9
Jan-Niklas Beste,"Nov 11, 2023Bayern München4-2",8910007.7,89,1,0,0,0,7.7
Jan-Niklas Beste,"Nov 5, 2023VfB Stuttgart2-0",8901008.8,89,0,1,0,0,8.8
Jan-Niklas Beste,"Oct 31, 2023Borussia Mönchengladbach3-1",00000-,0,0,0,0,0,-
Jan-Niklas Beste,"Oct 28, 2023Borussia Mönchengladbach2-1",7000006.1,70,0,0,0,0,6.1
Jan-Niklas Beste,"Oct 22, 2023Augsburg2-5",9010008.3,90,1,0,0,0,8.3
Jan-Niklas Beste,"Oct 8, 2023Eintracht Frankfurt2-0",7800106.3,78,0,0,1,0,6.3
Nene,Aug 25Vitoria de Guimaraes1-0,8110007.8,81,1,0,0,0,7.8
Nene,Aug 16Gil Vicente4-2,6710007.1,67,1,0,0,0,7.1
Nene,Aug 10Nacional1-1,9000106.1,90,0,0,1,0,6.1
Nene,Jun 2Portimonense2-1,8000007.0,80,0,0,0,0,7.0
Nene,May 25Portimonense1-2,7100006.4,71,0,0,0,0,6.4
Nene,,,,,,,,
Nene,Aug 25Vitoria de Guimaraes1-0,8110007.8,81,1,0,0,0,7.8
Nene,Aug 16Gil Vicente4-2,6710007.1,67,1,0,0,0,7.1
Nene,Aug 10Nacional1-1,9000106.1,90,0,0,1,0,6.1
Nene,Jun 2Portimonense2-1,8000007.0,80,0,0,0,0,7.0
Nene,May 25Portimonense1-2,7100006.4,71,0,0,0,0,6.4
Nene,,,,,,,,
Giorgi Aburjania,Jan 20Kasımpaşa3-0,7000106.8,70,0,0,1,0,6.8
Giorgi Aburjania,Jan 16Sakaryaspor5-1,00000-,0,0,0,0,0,-
Giorgi Aburjania,Jan 13Pendikspor1-1,9000005.6,90,0,0,0,0,5.6
Giorgi Aburjania,Jan 10Gaziantep FK0-0,4500006.4,45,0,0,0,0,6.4
Giorgi Aburjania,Jan 6Rizespor2-0,8300006.3,83,0,0,0,0,6.3
Giorgi Aburjania,"Dec 25, 2023Beşiktaş1-2",00000-,0,0,0,0,0,-
Giorgi Aburjania,"Dec 21, 2023Ankaragücü0-0",7500006.7,75,0,0,0,0,6.7
Giorgi Aburjania,"Dec 10, 2023Başakşehir1-0",00000-,0,0,0,0,0,-
Giorgi Aburjania,"Dec 6, 2023Duzcespor2-1",600000-,60,0,0,0,0,-
Giorgi Aburjania,"Dec 1, 2023Antalyaspor3-3",1500006.4,15,0,0,0,0,6.4
Giorgi Aburjania,"Nov 25, 2023Istanbulspor2-1",1700006.0,17,0,0,0,0,6.0
Giorgi Aburjania,"Nov 19, 2023Spain3-1",00000-,0,0,0,0,0,-
Giorgi Aburjania,"Nov 11, 2023Galatasaray2-1",20010-,2,0,0,1,0,-
Giorgi Aburjania,"Nov 4, 2023Samsunspor2-1",3300006.2,33,0,0,0,0,6.2
Giorgi Aburjania,"Oct 27, 2023Kayserispor1-2",6300006.1,63,0,0,0,0,6.1
Giorgi Aburjania,"Oct 22, 2023Fenerbahçe4-2",8900006.3,89,0,0,0,0,6.3
Giorgi Aburjania,"Oct 8, 2023Konyaspor3-1",7900006.6,79,0,0,0,0,6.6
Giorgi Aburjania,"Sep 30, 2023Sivasspor0-0",9000007.2,90,0,0,0,0,7.2
Giorgi Aburjania,"Sep 25, 2023Trabzonspor3-2",6700006.7,67,0,0,0,0,6.7
Giorgi Aburjania,"Sep 18, 2023Fatih Karagümrük0-0",8900007.2,89,0,0,0,0,7.2
Maracas,Mar 17Arouca1-0,9000007.4,90,0,0,0,0,7.4
Maracas,Mar 9Boavista1-0,9000006.4,90,0,0,0,0,6.4
Maracas,Mar 2Rio Ave0-0,9000006.8,90,0,0,0,0,6.8
Maracas,Feb 24Farense0-1,9000006.9,90,0,0,0,0,6.9
Maracas,Feb 19Sporting CP0-2,9000006.1,90,0,0,0,0,6.1
Maracas,Feb 10Chaves1-0,9000007.5,90,0,0,0,0,7.5
Maracas,Feb 4Braga1-0,9000006.9,90,0,0,0,0,6.9
Maracas,Jan 28Famalicao1-0,9010008.2,90,1,0,0,0,8.2
Maracas,Jan 20FC Porto5-0,9000005.0,90,0,0,0,0,5.0
Maracas,Jan 13Estoril1-3,9000007.3,90,0,0,0,0,7.3
Maracas,Jan 8Casa Pia AC1-4,9000005.9,90,0,0,0,0,5.9
Maracas,"Dec 23, 2023Vizela0-0",9000007.5,90,0,0,0,0,7.5
Maracas,"Dec 17, 2023Portimonense5-2",9010007.5,90,1,0,0,0,7.5
Maracas,"Dec 11, 2023Gil Vicente1-1",9000007.9,90,0,0,0,0,7.9
Maracas,"Dec 3, 2023Benfica0-0",9000107.0,90,0,0,1,0,7.0
Maracas,"Nov 11, 2023Estrela da Amadora0-1",9000108.1,90,0,0,1,0,8.1
Maracas,"Nov 5, 2023Vitoria de Guimaraes1-0",9000007.3,90,0,0,0,0,7.3
Maracas,"Oct 27, 2023Arouca0-1",9000007.5,90,0,0,0,0,7.5
Maracas,"Oct 6, 2023Boavista1-1",00000-,0,0,0,0,0,-
Maracas,"Oct 1, 2023Rio Ave0-4",00000-,0,0,0,0,0,-
Kewin,Mar 17Arouca1-0,9000007.5,90,0,0,0,0,7.5
Kewin,Mar 9Boavista1-0,9000006.1,90,0,0,0,0,6.1
Kewin,Mar 2Rio Ave0-0,9000006.6,90,0,0,0,0,6.6
Kewin,Feb 24Farense0-1,9000007.0,90,0,0,0,0,7.0
Kewin,Feb 19Sporting CP0-2,9000006.0,90,0,0,0,0,6.0
Kewin,Feb 10Chaves1-0,9000007.8,90,0,0,0,0,7.8
Kewin,Feb 4Braga1-0,9000007.7,90,0,0,0,0,7.7
Kewin,Jan 28Famalicao1-0,9000107.6,90,0,0,1,0,7.6
Kewin,Jan 20FC Porto5-0,9000003.1,90,0,0,0,0,3.1
Kewin,Jan 13Estoril1-3,9000007.7,90,0,0,0,0,7.7
Kewin,Jan 8Casa Pia AC1-4,9000005.9,90,0,0,0,0,5.9
Kewin,"Dec 23, 2023Vizela0-0",9000007.2,90,0,0,0,0,7.2
Kewin,"Dec 17, 2023Portimonense5-2",9000005.8,90,0,0,0,0,5.8
Kewin,"Dec 11, 2023Gil Vicente1-1",9000006.5,90,0,0,0,0,6.5
Kewin,"Dec 3, 2023Benfica0-0",9000007.1,90,0,0,0,0,7.1
Kewin,"Nov 11, 2023Estrela da Amadora0-1",9000008.5,90,0,0,0,0,8.5
Kewin,"Nov 5, 2023Vitoria de Guimaraes1-0",9000007.7,90,0,0,0,0,7.7
Kewin,"Oct 27, 2023Arouca0-1",9000007.6,90,0,0,0,0,7.6
Kewin,"Oct 6, 2023Boavista1-1",9000006.2,90,0,0,0,0,6.2
Kewin,"Oct 1, 2023Rio Ave0-4",9000008.2,90,0,0,0,0,8.2
Bruma,Apr 27Benfica3-1,70000-,7,0,0,0,0,-
Bruma,Apr 20Vizela2-1,7100006.5,71,0,0,0,0,6.5
Bruma,Apr 13Estoril0-1,7000006.7,70,0,0,0,0,6.7
Bruma,Apr 6Arouca0-3,9000008.1,90,0,0,0,0,8.1
Bruma,Apr 1Portimonense3-5,8920008.8,89,2,0,0,0,8.8
Bruma,Mar 26Slovenia2-0,00000-,0,0,0,0,0,-
Bruma,Mar 21Sweden5-2,4510007.3,45,1,0,0,0,7.3
Bruma,Mar 16Gil Vicente2-1,8500007.5,85,0,0,0,0,7.5
Bruma,Mar 9Rio Ave0-0,7300106.7,73,0,0,1,0,6.7
Bruma,Mar 2Estrela da Amadora3-0,6110007.9,61,1,0,0,0,7.9
Bruma,Feb 26Boavista0-4,3000006.5,30,0,0,0,0,6.5
Bruma,Feb 22Qarabag FK2-3,5702008.2,57,0,2,0,0,8.2
Bruma,Jan 18Famalicao1-2,1900006.3,19,0,0,0,0,6.3
Bruma,Jan 6Braga1-1,00000-,0,0,0,0,0,-
Bruma,"Dec 30, 2023Casa Pia AC1-3",8900007.2,89,0,0,0,0,7.2
Bruma,"Dec 17, 2023Benfica0-1",9000006.7,90,0,0,0,0,6.7
Bruma,"Dec 12, 2023SSC Napoli2-0",9000007.3,90,0,0,0,0,7.3
Bruma,"Dec 8, 2023Vizela1-3",4510007.4,45,1,0,0,0,7.4
