player_names,matchday_details,matchday_stats,minutes_played,goals_scored,assists,yellow_cards,red_cards,player_ratings
Sidney Lima,Feb 29FC Porto1-2,900000-,90,0,0,0,0,-
Sidney Lima,Jan 11Nacional5-3,910010-,91,0,0,1,0,-
Sidney Lima,,,,,,,,
Sidney Lima,,,,,,,,
Bright Arrey-Mbi,,,,,,,,
Bright Arrey-Mbi,Sep 1Gil Vicente0-0,9000006.9,90,0,0,0,0,6.9
Bright Arrey-Mbi,Aug 29Rapid Wien2-2,9000104.8,90,0,0,1,0,4.8
Bright Arrey-Mbi,Aug 25Moreirense3-1,9000007.0,90,0,0,0,0,7.0
Bright Arrey-Mbi,Aug 22Rapid Wien2-1,9000007.5,90,0,0,0,0,7.5
Bright Arrey-Mbi,Aug 18Boavista0-1,9000007.5,90,0,0,0,0,7.5
Bright Arrey-Mbi,Aug 15Servette1-2,9000007.4,90,0,0,0,0,7.4
Bright Arrey-Mbi,Aug 11Estrela da Amadora1-1,9000007.3,90,0,0,0,0,7.3
Bright Arrey-Mbi,Aug 8Servette0-0,9000007.0,90,0,0,0,0,7.0
Bright Arrey-Mbi,Aug 1Maccabi Petach Tikva0-5,900000-,90,0,0,0,0,-
Bright Arrey-Mbi,Jul 25Maccabi Petach Tikva2-0,00000-,0,0,0,0,0,-
Matheus,,,,,,,,
Matheus,Sep 1Gil Vicente0-0,9000007.7,90,0,0,0,0,7.7
Matheus,Aug 29Rapid Wien2-2,9000008.0,90,0,0,0,0,8.0
Matheus,Aug 25Moreirense3-1,9000007.6,90,0,0,0,0,7.6
Matheus,Aug 22Rapid Wien2-1,9000006.8,90,0,0,0,0,6.8
Matheus,Aug 15Servette1-2,9000006.6,90,0,0,0,0,6.6
Matheus,Aug 11Estrela da Amadora1-1,9000006.9,90,0,0,0,0,6.9
Matheus,Aug 8Servette0-0,9000008.2,90,0,0,0,0,8.2
Matheus,Aug 1Maccabi Petach Tikva0-5,900000-,90,0,0,0,0,-
Matheus,Jul 25Maccabi Petach Tikva2-0,900000-,90,0,0,0,0,-
Matheus,May 18FC Porto0-1,9000007.7,90,0,0,0,0,7.7
Tomas Handel,,,,,,,,
Tomas Handel,Sep 1Famalicao2-1,9010007.8,90,1,0,0,0,7.8
Tomas Handel,Aug 29Zrinjski Mostar0-4,610000-,61,0,0,0,0,-
Tomas Handel,Aug 25AVS Futebol SAD1-0,9000006.9,90,0,0,0,0,6.9
Tomas Handel,Aug 21Zrinjski Mostar3-0,900000-,90,0,0,0,0,-
Tomas Handel,Aug 18Estoril1-0,9000007.5,90,0,0,0,0,7.5
Tomas Handel,Aug 15FC Zürich2-0,00000-,0,0,0,0,0,-
Tomas Handel,Aug 12Arouca0-1,6800007.3,68,0,0,0,0,7.3
Tomas Handel,Aug 8FC Zürich0-3,9000007.3,90,0,0,0,0,7.3
Tomas Handel,Aug 1Floriana4-0,740000-,74,0,0,0,0,-
Tomas Handel,Jul 25Floriana0-1,900000-,90,0,0,0,0,-
Joao Mendes,,,,,,,,
Joao Mendes,Sep 1Famalicao2-1,8200007.2,82,0,0,0,0,7.2
Joao Mendes,Aug 29Zrinjski Mostar0-4,4501007.1,45,0,1,0,0,7.1
Joao Mendes,Aug 25AVS Futebol SAD1-0,9000006.7,90,0,0,0,0,6.7
Joao Mendes,Aug 21Zrinjski Mostar3-0,900000-,90,0,0,0,0,-
Joao Mendes,Aug 18Estoril1-0,9000008.0,90,0,0,0,0,8.0
Joao Mendes,Aug 15FC Zürich2-0,6200007.3,62,0,0,0,0,7.3
Joao Mendes,Aug 12Arouca0-1,9000006.9,90,0,0,0,0,6.9
Joao Mendes,Aug 8FC Zürich0-3,9000007.5,90,0,0,0,0,7.5
Joao Mendes,Aug 1Floriana4-0,750000-,75,0,0,0,0,-
Joao Mendes,Jul 25Floriana0-1,900000-,90,0,0,0,0,-
Martim Fernandes,,,,,,,,
Martim Fernandes,Aug 31Sporting CP2-0,7400006.9,74,0,0,0,0,6.9
Martim Fernandes,Aug 24Rio Ave2-0,6800007.4,68,0,0,0,0,7.4
Martim Fernandes,Aug 16Santa Clara0-2,9000006.4,90,0,0,0,0,6.4
Martim Fernandes,Aug 10Gil Vicente3-0,9000007.9,90,0,0,0,0,7.9
Martim Fernandes,Aug 3Sporting CP3-4,12000006.5,120,0,0,0,0,6.5
Martim Fernandes,Jul 28Al Nassr FC4-0,8400006.6,84,0,0,0,0,6.6
Martim Fernandes,May 26Sporting CP2-1,60000-,6,0,0,0,0,-
Martim Fernandes,May 18Braga0-1,4500007.3,45,0,0,0,0,7.3
Martim Fernandes,May 12Boavista2-1,5900007.3,59,0,0,0,0,7.3
Martim Fernandes,May 4Chaves0-3,6500107.0,65,0,0,1,0,7.0
Diogo Costa,,,,,,,,
Diogo Costa,Aug 31Sporting CP2-0,9000005.7,90,0,0,0,0,5.7
Diogo Costa,Aug 24Rio Ave2-0,9000007.0,90,0,0,0,0,7.0
Diogo Costa,Aug 16Santa Clara0-2,9000007.6,90,0,0,0,0,7.6
Diogo Costa,Aug 10Gil Vicente3-0,9000007.0,90,0,0,0,0,7.0
Diogo Costa,Aug 3Sporting CP3-4,12000005.3,120,0,0,0,0,5.3
Diogo Costa,Jul 5France3-5,12000007.5,120,0,0,0,0,7.5
Diogo Costa,Jul 1Slovenia3-0,12000008.1,120,0,0,0,0,8.1
Diogo Costa,Jun 26Georgia2-0,9000005.6,90,0,0,0,0,5.6
Diogo Costa,Jun 22Turkiye0-3,9000007.4,90,0,0,0,0,7.4
Diogo Costa,Jun 18Czechia2-1,9000006.0,90,0,0,0,0,6.0
Ze Carlos,,,,,,,,
Ze Carlos,Sep 1Braga0-0,9000008.1,90,0,0,0,0,8.1
Ze Carlos,Aug 25Estoril0-0,9000007.9,90,0,0,0,0,7.9
Ze Carlos,Aug 16AVS Futebol SAD4-2,9000107.3,90,0,0,1,0,7.3
Ze Carlos,Aug 10FC Porto3-0,9000006.4,90,0,0,0,0,6.4
Ze Carlos,May 18Estrela da Amadora1-0,4700006.8,47,0,0,0,0,6.8
Ze Carlos,May 12Farense2-0,6000106.6,60,0,0,1,0,6.6
Ze Carlos,May 4Boavista1-1,80000-,8,0,0,0,0,-
Ze Carlos,Apr 26Arouca2-2,1501007.1,15,0,1,0,0,7.1
Ze Carlos,Apr 20Moreirense0-1,00000-,0,0,0,0,0,-
Ze Carlos,Apr 12Sporting CP0-4,9000005.9,90,0,0,0,0,5.9
Godfried Frimpong,,,,,,,,
Godfried Frimpong,Aug 30Benfica1-1,9000107.4,90,0,0,1,0,7.4
Godfried Frimpong,Aug 25Braga3-1,9000006.3,90,0,0,0,0,6.3
Godfried Frimpong,Aug 18Arouca3-1,9000007.8,90,0,0,0,0,7.8
Godfried Frimpong,Aug 11Farense1-2,9000007.5,90,0,0,0,0,7.5
Godfried Frimpong,May 18Estoril2-1,9000006.7,90,0,0,0,0,6.7
Godfried Frimpong,May 12Casa Pia AC0-1,9000007.3,90,0,0,0,0,7.3
Godfried Frimpong,May 3Vizela1-0,9000106.8,90,0,0,1,0,6.8
Godfried Frimpong,Apr 28Portimonense0-2,9000007.8,90,0,0,0,0,7.8
Godfried Frimpong,Apr 20Gil Vicente0-1,7600006.4,76,0,0,0,0,6.4
Godfried Frimpong,Apr 14Benfica3-0,9000005.9,90,0,0,0,0,5.9
Tiago Esgaio,,,,,,,,
Tiago Esgaio,Sep 1Rio Ave1-0,9000006.5,90,0,0,0,0,6.5
Tiago Esgaio,Aug 25Nacional1-0,9000008.1,90,0,0,0,0,8.1
Tiago Esgaio,Aug 18Moreirense3-1,9000006.7,90,0,0,0,0,6.7
Tiago Esgaio,Aug 12Vitoria de Guimaraes0-1,9000006.6,90,0,0,0,0,6.6
Tiago Esgaio,May 18Vitoria de Guimaraes1-3,9000005.5,90,0,0,0,0,5.5
Tiago Esgaio,May 12Benfica5-0,9000006.3,90,0,0,0,0,6.3
Tiago Esgaio,Apr 14Boavista2-1,7200006.8,72,0,0,0,0,6.8
Tiago Esgaio,Mar 30Farense2-1,8010008.0,80,1,0,0,0,8.0
Tiago Esgaio,Mar 17Moreirense1-0,9000007.0,90,0,0,0,0,7.0
Tiago Esgaio,Mar 10Sporting CP0-3,9000006.1,90,0,0,0,0,6.1
Morato,,,,,,,,
Morato,Aug 24Estrela da Amadora1-0,00000-,0,0,0,0,0,-
Morato,Aug 17Casa Pia AC3-0,00000-,0,0,0,0,0,-
Morato,Aug 11Famalicao2-0,9000007.2,90,0,0,0,0,7.2
Morato,Jul 28Feyenoord5-0,4500006.9,45,0,0,0,0,6.9
Morato,May 17Rio Ave1-1,9000007.8,90,0,0,0,0,7.8
Morato,May 12Arouca5-0,2500006.2,25,0,0,0,0,6.2
Morato,May 5Famalicao2-0,00000-,0,0,0,0,0,-
Morato,Apr 27Braga3-1,00000-,0,0,0,0,0,-
Morato,Apr 22Farense1-3,00000-,0,0,0,0,0,-
Morato,Apr 18Marseille5-2,00000-,0,0,0,0,0,-
Toni Borevkovic,,,,,,,,
Toni Borevkovic,Sep 1Famalicao2-1,9000107.1,90,0,0,1,0,7.1
Toni Borevkovic,Aug 29Zrinjski Mostar0-4,900000-,90,0,0,0,0,-
Toni Borevkovic,Aug 25AVS Futebol SAD1-0,9000006.6,90,0,0,0,0,6.6
Toni Borevkovic,Aug 21Zrinjski Mostar3-0,9010107.6,90,1,0,1,0,7.6
Toni Borevkovic,Aug 18Estoril1-0,9000107.1,90,0,0,1,0,7.1
Toni Borevkovic,Aug 15FC Zürich2-0,9000008.1,90,0,0,0,0,8.1
Toni Borevkovic,Aug 12Arouca0-1,9000007.7,90,0,0,0,0,7.7
Toni Borevkovic,Aug 8FC Zürich0-3,9000107.2,90,0,0,1,0,7.2
Toni Borevkovic,Aug 1Floriana4-0,900000-,90,0,0,0,0,-
Toni Borevkovic,Jul 25Floriana0-1,900000-,90,0,0,0,0,-
Vasco Sousa,,,,,,,,
Vasco Sousa,Aug 31Sporting CP2-0,7300006.7,73,0,0,0,0,6.7
Vasco Sousa,Aug 24Rio Ave2-0,7800007.8,78,0,0,0,0,7.8
Vasco Sousa,Aug 16Santa Clara0-2,7300007.0,73,0,0,0,0,7.0
Vasco Sousa,Aug 10Gil Vicente3-0,2900006.5,29,0,0,0,0,6.5
Vasco Sousa,Aug 3Sporting CP3-4,4501006.6,45,0,1,0,0,6.6
Vasco Sousa,Jul 28Al Nassr FC4-0,2600007.2,26,0,0,0,0,7.2
Vasco Sousa,Mar 21Faroe Islands U214-0,900000-,90,0,0,0,0,-
Vasco Sousa,"Nov 20, 2023Greece U212-1",900000-,90,0,0,0,0,-
Vasco Sousa,"Oct 17, 2023Greece U212-0",900000-,90,0,0,0,0,-
Vasco Sousa,"Oct 13, 2023Belarus U216-1",00000-,0,0,0,0,0,-
Rafael Rodrigues,,,,,,,,
Rafael Rodrigues,Aug 31Santa Clara2-1,00000-,0,0,0,0,0,-
Rafael Rodrigues,Aug 25Vitoria de Guimaraes1-0,00000-,0,0,0,0,0,-
Rafael Rodrigues,Aug 10Nacional1-1,4500007.1,45,0,0,0,0,7.1
Rafael Rodrigues,Mar 26Croatia U215-1,900000-,90,0,0,0,0,-
Rafael Rodrigues,Mar 21Faroe Islands U214-0,900000-,90,0,0,0,0,-
Rafael Rodrigues,"Nov 20, 2023Greece U212-1",900000-,90,0,0,0,0,-
Rafael Rodrigues,"Oct 17, 2023Greece U212-0",900000-,90,0,0,0,0,-
Rafael Rodrigues,"Oct 13, 2023Belarus U216-1",900000-,90,0,0,0,0,-
Rafael Rodrigues,,,,,,,,
Rafael Rodrigues,,,,,,,,
Jorge Fernandes,,,,,,,,
Jorge Fernandes,Aug 25AVS Futebol SAD1-0,4500006.8,45,0,0,0,0,6.8
Jorge Fernandes,Aug 21Zrinjski Mostar3-0,900000-,90,0,0,0,0,-
Jorge Fernandes,Aug 18Estoril1-0,00000-,0,0,0,0,0,-
Jorge Fernandes,Aug 15FC Zürich2-0,9000007.0,90,0,0,0,0,7.0
Jorge Fernandes,Aug 12Arouca0-1,9000007.4,90,0,0,0,0,7.4
Jorge Fernandes,Aug 8FC Zürich0-3,9000007.3,90,0,0,0,0,7.3
Jorge Fernandes,Aug 1Floriana4-0,9010007.3,90,1,0,0,0,7.3
Jorge Fernandes,Jul 25Floriana0-1,900000-,90,0,0,0,0,-
Jorge Fernandes,May 18Arouca1-3,00000-,0,0,0,0,0,-
Jorge Fernandes,May 11Braga2-3,9000005.8,90,0,0,0,0,5.8
Luis Esteves,,,,,,,,
Luis Esteves,Sep 1Farense2-0,9001108.2,90,0,1,1,0,8.2
Luis Esteves,Aug 25Arouca1-0,9000107.2,90,0,0,1,0,7.2
Luis Esteves,Aug 17Sporting CP1-6,9000007.2,90,0,0,0,0,7.2
Luis Esteves,Aug 10AVS Futebol SAD1-1,9000006.9,90,0,0,0,0,6.9
Luis Esteves,Jan 11Santa Clara5-3,00010-,0,0,0,1,0,-
Luis Esteves,,,,,,,,
Luis Esteves,,,,,,,,
Fredrik Aursnes,,,,,,,,
Fredrik Aursnes,Aug 24Estrela da Amadora1-0,3100006.3,31,0,0,0,0,6.3
Fredrik Aursnes,Aug 17Casa Pia AC3-0,9011008.6,90,1,1,0,0,8.6
Fredrik Aursnes,Aug 11Famalicao2-0,9000006.4,90,0,0,0,0,6.4
Fredrik Aursnes,Jul 28Feyenoord5-0,8500007.4,85,0,0,0,0,7.4
Fredrik Aursnes,May 17Rio Ave1-1,9000007.2,90,0,0,0,0,7.2
Fredrik Aursnes,May 12Arouca5-0,9001007.9,90,0,1,0,0,7.9
Fredrik Aursnes,May 5Famalicao2-0,9000006.4,90,0,0,0,0,6.4
Fredrik Aursnes,Apr 27Braga3-1,9000007.7,90,0,0,0,0,7.7
Fredrik Aursnes,Apr 22Farense1-3,1700006.5,17,0,0,0,0,6.5
Fredrik Aursnes,Apr 18Marseille5-2,12000007.0,120,0,0,0,0,7.0
Robson Bambu,,,,,,,,
Robson Bambu,Aug 29Rapid Wien2-2,3800006.6,38,0,0,0,0,6.6
Robson Bambu,Aug 25Moreirense3-1,9000007.0,90,0,0,0,0,7.0
Robson Bambu,Aug 22Rapid Wien2-1,9000107.8,90,0,0,1,0,7.8
Robson Bambu,Aug 18Boavista0-1,9000007.2,90,0,0,0,0,7.2
Robson Bambu,Aug 15Servette1-2,00000-,0,0,0,0,0,-
Robson Bambu,May 18Vitoria de Guimaraes1-3,9000006.2,90,0,0,0,0,6.2
Robson Bambu,May 12Benfica5-0,9000005.9,90,0,0,0,0,5.9
Robson Bambu,Apr 19Rio Ave1-1,9000107.1,90,0,0,1,0,7.1
Robson Bambu,Apr 14Boavista2-1,9000007.5,90,0,0,0,0,7.5
Robson Bambu,Apr 6Braga0-3,9000007.5,90,0,0,0,0,7.5
Rivaldo,,,,,,,,
Rivaldo,Sep 1Nacional2-0,9000006.0,90,0,0,0,0,6.0
Rivaldo,Aug 23Sporting CP0-5,9000005.9,90,0,0,0,0,5.9
Rivaldo,Aug 17Rio Ave1-0,9000007.3,90,0,0,0,0,7.3
Rivaldo,Aug 11Moreirense1-2,9001008.0,90,0,1,0,0,8.0
Rivaldo,,,,,,,,
Rivaldo,,,,,,,,
Eduardo Quaresma,,,,,,,,
Eduardo Quaresma,Aug 31FC Porto2-0,8000006.8,80,0,0,0,0,6.8
Eduardo Quaresma,Aug 23Farense0-5,7200006.7,72,0,0,0,0,6.7
Eduardo Quaresma,Aug 17Nacional1-6,6900006.9,69,0,0,0,0,6.9
Eduardo Quaresma,Aug 9Rio Ave3-1,9000007.6,90,0,0,0,0,7.6
Eduardo Quaresma,Aug 3FC Porto3-4,12000106.0,120,0,0,1,0,6.0
Eduardo Quaresma,May 26FC Porto2-1,840000-,84,0,0,0,0,-
Eduardo Quaresma,May 18Chaves3-0,00000-,0,0,0,0,0,-
Eduardo Quaresma,May 4Portimonense3-0,1000006.3,10,0,0,0,0,6.3
Eduardo Quaresma,Apr 28FC Porto2-2,4000006.4,40,0,0,0,0,6.4
Eduardo Quaresma,Apr 21Vitoria de Guimaraes3-0,80000-,8,0,0,0,0,-
Marios Vrousai,,,,,,,,
Marios Vrousai,Sep 1Arouca1-0,9000007.2,90,0,0,0,0,7.2
Marios Vrousai,Aug 24FC Porto2-0,9000007.2,90,0,0,0,0,7.2
Marios Vrousai,Aug 17Farense1-0,9000007.7,90,0,0,0,0,7.7
Marios Vrousai,Aug 9Sporting CP3-1,9000006.3,90,0,0,0,0,6.3
Marios Vrousai,May 17Benfica1-1,6800007.0,68,0,0,0,0,7.0
Marios Vrousai,May 11Portimonense2-2,4500006.8,45,0,0,0,0,6.8
Marios Vrousai,May 4Vitoria de Guimaraes2-1,60000-,6,0,0,0,0,-
Marios Vrousai,Apr 19Arouca1-1,7200006.8,72,0,0,0,0,6.8
Marios Vrousai,Apr 14Estrela da Amadora2-2,9010007.7,90,1,0,0,0,7.7
Marios Vrousai,Apr 6Gil Vicente3-0,7200006.8,72,0,0,0,0,6.8
Leandro Barreiro,,,,,,,,
Leandro Barreiro,Aug 30Moreirense1-1,9000107.8,90,0,0,1,0,7.8
Leandro Barreiro,Aug 24Estrela da Amadora1-0,9000007.8,90,0,0,0,0,7.8
Leandro Barreiro,Aug 17Casa Pia AC3-0,6500007.3,65,0,0,0,0,7.3
Leandro Barreiro,Aug 11Famalicao2-0,7200006.1,72,0,0,0,0,6.1
Leandro Barreiro,Jul 28Feyenoord5-0,9000008.4,90,0,0,0,0,8.4
Leandro Barreiro,May 18Wolfsburg1-3,9000007.1,90,0,0,0,0,7.1
Leandro Barreiro,May 11Borussia Dortmund3-0,9011109.0,90,1,1,1,0,9.0
Leandro Barreiro,May 5FC Heidenheim1-1,9000106.4,90,0,0,1,0,6.4
Leandro Barreiro,Apr 28FC Köln1-1,9010008.0,90,1,0,0,0,8.0
Leandro Barreiro,Apr 21Freiburg1-1,4500006.0,45,0,0,0,0,6.0
Ricardo Mangas,,,,,,,,
Ricardo Mangas,Sep 1Famalicao2-1,9000006.7,90,0,0,0,0,6.7
Ricardo Mangas,Aug 29Zrinjski Mostar0-4,7001007.3,70,0,1,0,0,7.3
Ricardo Mangas,Aug 25AVS Futebol SAD1-0,9000006.6,90,0,0,0,0,6.6
Ricardo Mangas,Aug 21Zrinjski Mostar3-0,6910107.5,69,1,0,1,0,7.5
Ricardo Mangas,Aug 18Estoril1-0,7000007.3,70,0,0,0,0,7.3
Ricardo Mangas,Aug 15FC Zürich2-0,9000007.3,90,0,0,0,0,7.3
Ricardo Mangas,Aug 12Arouca0-1,9000007.3,90,0,0,0,0,7.3
Ricardo Mangas,Aug 8FC Zürich0-3,7810008.1,78,1,0,0,0,8.1
Ricardo Mangas,Aug 1Floriana4-0,9020008.6,90,2,0,0,0,8.6
Ricardo Mangas,Jul 25Floriana0-1,630000-,63,0,0,0,0,-
Samu,,,,,,,,
Samu,Sep 1Famalicao2-1,1900006.1,19,0,0,0,0,6.1
Samu,Aug 29Zrinjski Mostar0-4,00000-,0,0,0,0,0,-
Samu,Aug 25AVS Futebol SAD1-0,6900007.0,69,0,0,0,0,7.0
Samu,Aug 21Zrinjski Mostar3-0,210000-,21,0,0,0,0,-
Samu,Aug 18Estoril1-0,9000007.4,90,0,0,0,0,7.4
Samu,Aug 15FC Zürich2-0,2800106.7,28,0,0,1,0,6.7
Samu,Aug 12Arouca0-1,6800006.8,68,0,0,0,0,6.8
Samu,Aug 8FC Zürich0-3,7800007.6,78,0,0,0,0,7.6
Samu,Aug 1Floriana4-0,260000-,26,0,0,0,0,-
Samu,Jul 25Floriana0-1,270000-,27,0,0,0,0,-
Stephen Eustaquio,,,,,,,,
Stephen Eustaquio,Aug 31Sporting CP2-0,1700106.3,17,0,0,1,0,6.3
Stephen Eustaquio,Aug 24Rio Ave2-0,00000-,0,0,0,0,0,-
Stephen Eustaquio,Aug 16Santa Clara0-2,2200007.1,22,0,0,0,0,7.1
Stephen Eustaquio,Aug 10Gil Vicente3-0,6100007.0,61,0,0,0,0,7.0
Stephen Eustaquio,Aug 3Sporting CP3-4,5701006.9,57,0,1,0,0,6.9
Stephen Eustaquio,Jul 14Uruguay5-6,00000-,0,0,0,0,0,-
Stephen Eustaquio,Jul 10Argentina2-0,7200106.5,72,0,0,1,0,6.5
Stephen Eustaquio,Jul 6Venezuela4-5,9000007.4,90,0,0,0,0,7.4
Stephen Eustaquio,Jun 30Chile0-0,9000007.1,90,0,0,0,0,7.1
Stephen Eustaquio,Jun 26Peru0-1,9000007.2,90,0,0,0,0,7.2
Bruno Brigido,,,,,,,,
Bruno Brigido,Aug 31Casa Pia AC0-1,9000006.8,90,0,0,0,0,6.8
Bruno Brigido,Aug 24Benfica1-0,9000007.9,90,0,0,0,0,7.9
Bruno Brigido,Aug 19Famalicao0-3,9000005.6,90,0,0,0,0,5.6
Bruno Brigido,Aug 11Braga1-1,9000007.7,90,0,0,0,0,7.7
Bruno Brigido,May 18Gil Vicente1-0,9000007.8,90,0,0,0,0,7.8
Bruno Brigido,May 11Vizela4-0,9000004.6,90,0,0,0,0,4.6
Bruno Brigido,May 5Arouca0-0,9000007.1,90,0,0,0,0,7.1
Bruno Brigido,Apr 29Farense0-3,9000006.2,90,0,0,0,0,6.2
Bruno Brigido,Apr 20Boavista1-1,9000007.2,90,0,0,0,0,7.2
Bruno Brigido,Apr 14Rio Ave2-2,9000007.3,90,0,0,0,0,7.3
Raul,,,,,,,,
Raul,Sep 1Gil Vicente0-0,7800006.2,78,0,0,0,0,6.2
Raul,Sep 1Nyiregyhaza Spartacus FC2-1,900000-,90,0,0,0,0,-
Raul,Aug 25Estoril0-0,3100007.1,31,0,0,0,0,7.1
Raul,Aug 17Ujpest1-0,900000-,90,0,0,0,0,-
Raul,Aug 13FC Midtjylland1-1,8900016.6,89,0,0,0,1,6.6
Raul,Aug 10Diosgyori VTK0-2,900000-,90,0,0,0,0,-
Raul,Aug 6FC Midtjylland2-0,5500106.5,55,0,0,1,0,6.5
Raul,Aug 3Kecskemeti TE1-0,900000-,90,0,0,0,0,-
Raul,Jul 30TNS1-2,9000007.6,90,0,0,0,0,7.6
Raul,Jul 23TNS5-0,8300008.0,83,0,0,0,0,8.0
Gabriel Silva,,,,,,,,
Gabriel Silva,Aug 31AVS Futebol SAD2-1,8210008.3,82,1,0,0,0,8.3
Gabriel Silva,Aug 24Casa Pia AC0-2,7410007.4,74,1,0,0,0,7.4
Gabriel Silva,Aug 16FC Porto0-2,6800006.2,68,0,0,0,0,6.2
Gabriel Silva,Aug 11Estoril1-4,8200007.6,82,0,0,0,0,7.6
Gabriel Silva,Jan 11Nacional5-3,470000-,47,0,0,0,0,-
Gabriel Silva,,,,,,,,
Gabriel Silva,,,,,,,,
Ibrahima,,,,,,,,
Ibrahima,Aug 31Estoril0-0,5400006.6,54,0,0,0,0,6.6
Ibrahima,Aug 24Famalicao1-0,7400007.3,74,0,0,0,0,7.3
Ibrahima,Aug 18Braga0-1,7600006.4,76,0,0,0,0,6.4
Ibrahima,Aug 10Casa Pia AC0-1,9000007.5,90,0,0,0,0,7.5
Ibrahima,May 18Vizela2-2,00000-,0,0,0,0,0,-
Ibrahima,May 12FC Porto2-1,40000-,4,0,0,0,0,-
Ibrahima,May 4Gil Vicente1-1,00000-,0,0,0,0,0,-
Ibrahima,Apr 27Vitoria de Guimaraes1-0,00000-,0,0,0,0,0,-
Ibrahima,Apr 20Estrela da Amadora1-1,00000-,0,0,0,0,0,-
Ibrahima,Apr 14Arouca2-1,00000-,0,0,0,0,0,-
Mario Gonzalez,,,,,,,,
Mario Gonzalez,Sep 1Vitoria de Guimaraes2-1,2500006.1,25,0,0,0,0,6.1
Mario Gonzalez,Aug 24Boavista1-0,2500006.7,25,0,0,0,0,6.7
Mario Gonzalez,Aug 19Estrela da Amadora0-3,2810007.4,28,1,0,0,0,7.4
Mario Gonzalez,Aug 11Benfica2-0,40100-,4,0,1,0,0,-
Mario Gonzalez,Jun 13Espanyol0-0,5900005.8,59,0,0,0,0,5.8
Mario Gonzalez,Jun 9Espanyol0-1,6700005.6,67,0,0,0,0,5.6
Mario Gonzalez,Jun 2Eldense0-1,2900005.9,29,0,0,0,0,5.9
Mario Gonzalez,May 26Eibar1-0,5700006.7,57,0,0,0,0,6.7
Mario Gonzalez,May 18Leganes2-1,8000006.4,80,0,0,0,0,6.4
Mario Gonzalez,May 11FC Andorra5-2,8601007.5,86,0,1,0,0,7.5
Frederico Venancio,,,,,,,,
Frederico Venancio,Aug 31AVS Futebol SAD2-1,9000007.5,90,0,0,0,0,7.5
Frederico Venancio,Aug 24Casa Pia AC0-2,9000007.3,90,0,0,0,0,7.3
Frederico Venancio,Aug 16FC Porto0-2,9000106.7,90,0,0,1,0,6.7
Frederico Venancio,Aug 11Estoril1-4,9000007.2,90,0,0,0,0,7.2
Frederico Venancio,Jun 12Real Oviedo0-2,00000-,0,0,0,0,0,-
Frederico Venancio,Jun 8Real Oviedo0-0,00000-,0,0,0,0,0,-
Frederico Venancio,Jun 2Real Oviedo4-3,8400006.6,84,0,0,0,0,6.6
Frederico Venancio,May 26Sporting Gijon1-0,00000-,0,0,0,0,0,-
Frederico Venancio,May 19Cartagena1-0,00000-,0,0,0,0,0,-
Frederico Venancio,May 11Levante2-2,2000006.4,20,0,0,0,0,6.4
Kaio,,,,,,,,
Kaio,Sep 1Famalicao2-1,7110107.4,71,1,0,1,0,7.4
Kaio,Aug 29Zrinjski Mostar0-4,610000-,61,0,0,0,0,-
Kaio,Aug 21Zrinjski Mostar3-0,600000-,60,0,0,0,0,-
Kaio,Aug 18Estoril1-0,2800006.3,28,0,0,0,0,6.3
Kaio,Aug 15FC Zürich2-0,6800007.1,68,0,0,0,0,7.1
Kaio,Aug 12Arouca0-1,8501007.8,85,0,1,0,0,7.8
Kaio,Aug 8FC Zürich0-3,8900007.7,89,0,0,0,0,7.7
Kaio,Aug 1Floriana4-0,7510007.3,75,1,0,0,0,7.3
Kaio,Jul 25Floriana0-1,270000-,27,0,0,0,0,-
Kaio,May 18Arouca1-3,2000006.1,20,0,0,0,0,6.1
Jan-Niklas Beste,,,,,,,,
Jan-Niklas Beste,Aug 17Casa Pia AC3-0,2000006.9,20,0,0,0,0,6.9
Jan-Niklas Beste,Aug 11Famalicao2-0,6200007.2,62,0,0,0,0,7.2
Jan-Niklas Beste,Jul 28Feyenoord5-0,4510008.0,45,1,0,0,0,8.0
Jan-Niklas Beste,May 18FC Köln4-1,8711008.9,87,1,1,0,0,8.9
Jan-Niklas Beste,May 11Freiburg1-1,8900006.3,89,0,0,0,0,6.3
Jan-Niklas Beste,May 5Mainz 051-1,9000007.6,90,0,0,0,0,7.6
Jan-Niklas Beste,Apr 28Darmstadt0-1,8900007.4,89,0,0,0,0,7.4
Jan-Niklas Beste,Apr 20RB Leipzig1-2,9000006.2,90,0,0,0,0,6.2
Jan-Niklas Beste,Apr 13Bochum1-1,8900007.4,89,0,0,0,0,7.4
Jan-Niklas Beste,Apr 6Bayern München3-2,7601008.0,76,0,1,0,0,8.0
Nene,,,,,,,,
Nene,Aug 25Vitoria de Guimaraes1-0,8110007.8,81,1,0,0,0,7.8
Nene,Aug 16Gil Vicente4-2,6710007.1,67,1,0,0,0,7.1
Nene,Aug 10Nacional1-1,9000106.1,90,0,0,1,0,6.1
Nene,Jun 2Portimonense2-1,8000007.0,80,0,0,0,0,7.0
Nene,May 25Portimonense1-2,7100006.4,71,0,0,0,0,6.4
Nene,,,,,,,,
Nene,,,,,,,,
Giorgi Aburjania,,,,,,,,
Giorgi Aburjania,Aug 31Santa Clara2-1,10000-,1,0,0,0,0,-
Giorgi Aburjania,Aug 25Vitoria de Guimaraes1-0,7300007.2,73,0,0,0,0,7.2
